id,shifting,unp,unp2,unp3,unp4,unp5,unp6,bot_detection,fullscreenenter,fullscreenexit,noise,interrupted,getup
428,-0.18365472899999968,-0.8252876668661862,-0.06372680375432993,-1.18148488251618,-0.48219688022723195,0.4666472063831324,-0.4309264814332944,1,1,0,1,0,0
429,-0.11260880333333344,-0.9002820347859082,-1.4336773397370575,-1.5357295208126998,-2.5487103250101577,0.36638540138950915,-1.0441816612549286,0.8999999761581421,1,0,0,0,0
431,-0.25911357599999985,-0.1690679214667588,-0.45436928106719127,0.7862029038766032,0.5018803315868183,-1.6795546541311397,0.3785697089230132,1,1,0,0,0,0
432,1.5419802622033334,2.277689923270681,1.455379237856165,2.29161241003391,2.645398049693193,1.4930558070951,1.2020172893690673,1,1,0,0,0,0
434,0.67998922,-0.1503383555886895,0.28952480859381,1.465299720937467,-1.2988268317325455,1.3544717343676806,0.35573115760201374,1,1,0,0,0,0
436,-0.02187167033333326,-0.6752989310267425,-1.8131027371252517,-1.089394594710091,-3.584167849133611,-3.642422361840522,-1.037231836614669,1,1,1,0,0,0
437,-0.466170076892,-0.4221834262467507,-2.104205685648792,-0.9963231460417838,1.279936647379591,-0.17548331509054457,-0.2850306543163663,1,1,0,1,0,0
438,-0.3806291966666664,-0.3940510252259244,-0.06580167145447702,0.054683807203637025,-0.305044382084677,0.9157426143790612,-0.2156274515616951,1,1,1,0,0,0
439,-0.1147492162,1.1152391683112697,0.7668596595572706,1.4585206090459821,2.7211987826880413,2.4055296154925134,0.7063143155042547,1,1,1,1,0,0
440,-0.3577181583333333,-0.4221834262467507,0.07108623734982522,-1.552688255384905,0.48965222839320394,0.07375744402112122,-0.7141629504293523,1,1,0,0,0,0
441,0.7691142764973333,-0.450315827267577,0.2257483769723042,-1.1146463841114058,-1.9217838037503157,-0.4979114749469353,0.4546701777331564,1,1,0,1,0,0
442,-0.06918766166666712,0.48715182393266854,-0.035316249310179626,0.5841675530227532,-0.021426262378178684,1.253601441417831,-0.137984232242506,0.8999999761581421,1,0,0,0,0
443,-0.623157403,-0.4221834262467507,-2.6868289618862042,-1.0627148090585588,1.6690299384445857,-0.4723037296689327,0.07538961549795017,1,1,0,1,0,0
446,-0.25652763298319997,-0.5253101951872988,-0.6653495676634856,-1.1203620771950904,-1.2646786015288618,-1.7741273768914403,-0.4018708831874699,0.8999999761581421,1,0,0,0,0
447,-0.7423919353333335,-0.6003045631070207,-0.6649088101411172,-1.9459147105120056,-1.5859175139469974,-0.2121726877698744,-0.30045072539639833,1,1,0,0,0,0
448,0.18070968766666673,0.1871743522537812,2.4016971210321802,0.13301438086015874,-0.5562368407999042,-0.5676753646337431,-0.7027104424696169,1,1,0,1,0,0
449,-0.16813260233333338,0.7402673287126605,-0.8909933533506132,1.3807510741090883,1.6413378428804726,1.1721475487916593,1.440367251809473,1,0,0,1,0,1
450,0.14197457599999996,-0.450315827267577,0.0586977557130719,-0.7235562119064914,-0.6957945686114578,0.2009397854661077,-0.6718664110996827,1,1,1,0,0,0
452,0.1665585706666668,-0.97527640270563,-0.9656919239914149,-0.2581217128968074,-3.075454841276734,-2.616190895862382,1.2228173489107832,0.8999999761581421,0,0,1,0,0
453,-0.4352265236666666,-0.450315827267577,-1.6738852085875928,-1.1809857028785715,-0.5414948290769599,1.396474482544622,0.08272715025043328,0.800000011920929,1,0,0,0,0
454,1.3210626667166667,2.258960357392611,3.2114997349784193,2.9106738496081026,3.592394053982737,1.7729263610305428,2.407391028753122,1,1,0,1,0,1
455,-1.0507790100000003,-0.9002820347859082,-2.1661071772987732,-0.8758884597944638,-0.38598143539322904,-2.8973446353544796,-0.5621296672957186,0.800000011920929,1,0,0,0,0
456,0.39800678333333295,-0.7502932989464643,-0.7624899264904249,-0.93688666480253,-1.6082532782124719,-0.7884079015383635,0.239565020267614,0.8999999761581421,1,0,0,0,0
457,-0.5977387159999998,-0.5253101951872988,-1.030603041794221,-0.749925619123309,-0.7133851538113972,1.148685354540215,0.01549776430193217,1,1,0,0,0,0
459,-0.18648840833333336,0.13090955021212852,0.030683274853695222,-1.1230442225911919,1.5927331941728162,-0.4990296213464526,-0.6949861000549271,1,1,0,0,0,0
460,0.1781974416666663,1.3683546730912617,2.388294806059439,1.2653466434967753,1.3373762251666064,0.6008215860670848,-0.62918216165779,1,1,0,0,0,0
461,0.5611624113333336,-0.5253101951872988,-0.6346398485457236,-0.637134454538325,-1.6474460063171779,-0.21797791597906702,-0.2687982493126707,1,1,1,0,0,1
462,0.5754130146666667,1.2652279041507135,0.770236575744359,2.116069028027707,1.717078300076774,3.270579196870189,0.7253544515715376,0.8999999761581421,1,0,0,0,0
464,-0.5109425746666665,0.20590391813185055,0.19647989516106332,-0.25260515804196665,-0.6859925989134827,0.8679306445657997,0.07894182660647335,1,1,0,0,0,0
